Date;Filière;Valeur (GW);Nature
2023/01/18;"Consommation brute";70,637333333333;Données Consolidées
2023/01/19;"Consommation brute";71,925275;Données Consolidées
2023/01/20;"Consommation brute";72,662054166667;Données Consolidées
2023/01/21;"Consommation brute";68,126075;Données Consolidées
2023/01/22;"Consommation brute";69,575752083333;Données Consolidées
2023/01/23;"Consommation brute";76,10086875;Données Consolidées
2023/01/24;"Consommation brute";75,395383333333;Données Consolidées
2023/01/25;"Consommation brute";75,967579166667;Données Consolidées
2023/01/26;"Consommation brute";74,679316666667;Données Consolidées
2023/01/27;"Consommation brute";72,75823125;Données Consolidées
2023/01/28;"Consommation brute";67,781675;Données Consolidées
2023/01/29;"Consommation brute";66,195510416667;Données Consolidées
2023/01/30;"Consommation brute";70,902235416667;Données Consolidées
2023/01/31;"Consommation brute";67,730333333333;Données Consolidées
2023/02/01;"Consommation brute";66,450170833333;Données Consolidées
2023/02/02;"Consommation brute";65,918035416667;Données Consolidées
2023/02/03;"Consommation brute";64,517770833333;Données Consolidées
2023/02/04;"Consommation brute";58,139275;Données Consolidées
2023/02/05;"Consommation brute";56,135664583333;Données Consolidées
2023/02/06;"Consommation brute";65,090070833333;Données Consolidées
2023/02/07;"Consommation brute";67,985204166667;Données Consolidées
2023/02/08;"Consommation brute";70,143827083333;Données Consolidées
2023/02/09;"Consommation brute";72,039216666667;Données Consolidées
2023/02/10;"Consommation brute";69,355579166667;Données Consolidées
2023/02/11;"Consommation brute";62,791054166667;Données Consolidées
2023/02/12;"Consommation brute";58,995527083333;Données Consolidées
2023/02/13;"Consommation brute";64,85305;Données Consolidées
2023/02/14;"Consommation brute";64,266241666667;Données Consolidées
2023/02/15;"Consommation brute";62,956135416667;Données Consolidées
2023/02/16;"Consommation brute";60,891525;Données Consolidées
2023/02/17;"Consommation brute";57,931239583333;Données Consolidées
2023/02/18;"Consommation brute";52,176810416667;Données Consolidées
2023/02/19;"Consommation brute";49,91269375;Données Consolidées
2023/02/20;"Consommation brute";57,509375;Données Consolidées
2023/02/21;"Consommation brute";58,59445625;Données Consolidées
2023/02/22;"Consommation brute";58,712485416667;Données Consolidées
2023/02/23;"Consommation brute";60,0378875;Données Consolidées
2023/02/24;"Consommation brute";59,121472916667;Données Consolidées
2023/02/25;"Consommation brute";56,9429875;Données Consolidées
2023/02/26;"Consommation brute";59,532277083333;Données Consolidées
2023/02/27;"Consommation brute";69,603264583333;Données Consolidées
2023/02/28;"Consommation brute";71,56446875;Données Consolidées
2023/03/01;"Consommation brute";70,390170833333;Données Consolidées
2023/03/02;"Consommation brute";68,917889583333;Données Consolidées
2023/03/03;"Consommation brute";66,706683333333;Données Consolidées
2023/03/04;"Consommation brute";61,06515625;Données Consolidées
2023/03/05;"Consommation brute";58,2182125;Données Consolidées
2023/03/06;"Consommation brute";64,914752083333;Données Consolidées
2023/03/07;"Consommation brute";64,021210416667;Données Consolidées
2023/03/08;"Consommation brute";60,9508625;Données Consolidées
2023/03/09;"Consommation brute";57,085670833333;Données Consolidées
2023/03/10;"Consommation brute";57,996033333333;Données Consolidées
2023/03/11;"Consommation brute";53,481827083333;Données Consolidées
2023/03/12;"Consommation brute";48,296258333333;Données Consolidées
2023/03/13;"Consommation brute";51,530189583333;Données Consolidées
2023/03/14;"Consommation brute";54,765802083333;Données Consolidées
2023/03/15;"Consommation brute";56,512758333333;Données Consolidées
2023/03/16;"Consommation brute";54,468570833333;Données Consolidées
2023/03/17;"Consommation brute";52,162710416667;Données Consolidées
2023/03/18;"Consommation brute";47,0586;Données Consolidées
2023/03/19;"Consommation brute";45,906554166667;Données Consolidées
2023/03/20;"Consommation brute";52,5058375;Données Consolidées
2023/03/21;"Consommation brute";52,136147916667;Données Consolidées
2023/03/22;"Consommation brute";52,070816666667;Données Consolidées
2023/03/23;"Consommation brute";49,934379166667;Données Consolidées
2023/03/24;"Consommation brute";49,8611875;Données Consolidées
2023/03/25;"Consommation brute";46,775195833333;Données Consolidées
2023/03/26;"Consommation brute";46,333093333333;Données Consolidées
2023/03/27;"Consommation brute";53,603806382979;Données Consolidées
2023/03/28;"Consommation brute";55,280729166667;Données Consolidées
2023/03/29;"Consommation brute";51,32208125;Données Consolidées
2023/03/30;"Consommation brute";49,00454375;Données Consolidées
2023/03/31;"Consommation brute";49,940139583333;Données Consolidées
2023/04/01;"Consommation brute";47,422870833333;Données Consolidées
2023/04/02;"Consommation brute";47,552879166667;Données Consolidées
2023/04/03;"Consommation brute";54,320085416667;Données Consolidées
2023/04/04;"Consommation brute";56,018214583333;Données Consolidées
2023/04/05;"Consommation brute";56,015079166667;Données Consolidées
2023/04/06;"Consommation brute";53,636958333333;Données Consolidées
2023/04/07;"Consommation brute";52,174120833333;Données Consolidées
2023/04/08;"Consommation brute";47,346572916667;Données Consolidées
2023/04/09;"Consommation brute";43,362554166667;Données Consolidées
2023/04/10;"Consommation brute";43,46241875;Données Consolidées
2023/04/11;"Consommation brute";49,771408333333;Données Consolidées
2023/04/12;"Consommation brute";51,905502083333;Données Consolidées
2023/04/13;"Consommation brute";53,163016666667;Données Consolidées
2023/04/14;"Consommation brute";54,0061875;Données Consolidées
2023/04/15;"Consommation brute";48,856020833333;Données Consolidées
2023/04/16;"Consommation brute";46,24989375;Données Consolidées
2023/04/17;"Consommation brute";51,049825;Données Consolidées
2023/04/18;"Consommation brute";50,637529166667;Données Consolidées
2023/04/19;"Consommation brute";49,08715625;Données Consolidées
2023/04/20;"Consommation brute";49,161079166667;Données Consolidées
2023/04/21;"Consommation brute";49,573572916667;Données Consolidées
2023/04/22;"Consommation brute";44,696014583333;Données Consolidées
2023/04/23;"Consommation brute";43,058827083333;Données Consolidées
2023/04/24;"Consommation brute";48,85828125;Données Consolidées
2023/04/25;"Consommation brute";50,334920833333;Données Consolidées
2023/04/26;"Consommation brute";50,110285416667;Données Consolidées
2023/04/27;"Consommation brute";47,884279166667;Données Consolidées
2023/04/28;"Consommation brute";45,746008333333;Données Consolidées
2023/04/29;"Consommation brute";41,424802083333;Données Consolidées
2023/04/30;"Consommation brute";39,344702083333;Données Consolidées
2023/05/01;"Consommation brute";38,9602;Données Consolidées
2023/05/02;"Consommation brute";45,21945625;Données Consolidées
2023/05/03;"Consommation brute";45,541335416667;Données Consolidées
2023/05/04;"Consommation brute";44,83355625;Données Consolidées
2023/05/05;"Consommation brute";44,286904166667;Données Consolidées
2023/05/06;"Consommation brute";39,76470625;Données Consolidées
2023/05/07;"Consommation brute";37,734310416667;Données Consolidées
2023/05/08;"Consommation brute";38,691939583333;Données Consolidées
2023/05/09;"Consommation brute";44,47180625;Données Consolidées
2023/05/10;"Consommation brute";45,85895;Données Consolidées
2023/05/11;"Consommation brute";46,1007;Données Consolidées
2023/05/12;"Consommation brute";46,102720833333;Données Consolidées
2023/05/13;"Consommation brute";41,46298125;Données Consolidées
2023/05/14;"Consommation brute";39,533485416667;Données Consolidées
2023/05/15;"Consommation brute";45,064589583333;Données Consolidées
2023/05/16;"Consommation brute";46,477760416667;Données Consolidées
2023/05/17;"Consommation brute";46,110254166667;Données Consolidées
2023/05/18;"Consommation brute";41,01094375;Données Consolidées
2023/05/19;"Consommation brute";41,785133333333;Données Consolidées
2023/05/20;"Consommation brute";39,479533333333;Données Consolidées
2023/05/21;"Consommation brute";37,906389583333;Données Consolidées
2023/05/22;"Consommation brute";43,101889583333;Données Consolidées
2023/05/23;"Consommation brute";43,96626875;Données Consolidées
2023/05/24;"Consommation brute";45,350477083333;Données Consolidées
2023/05/25;"Consommation brute";44,12329375;Données Consolidées
2023/05/26;"Consommation brute";43,413947916667;Données Consolidées
2023/05/27;"Consommation brute";38,814429166667;Données Consolidées
2023/05/28;"Consommation brute";36,36706875;Données Consolidées
2023/05/29;"Consommation brute";37,867808333333;Données Consolidées
2023/05/30;"Consommation brute";42,83434375;Données Consolidées
2023/05/31;"Consommation brute";43,747754166667;Données Consolidées
2023/06/01;"Consommation brute";44,08161875;Données Consolidées
2023/06/02;"Consommation brute";43,53890625;Données Consolidées
2023/06/03;"Consommation brute";38,99256875;Données Consolidées
2023/06/04;"Consommation brute";36,812575;Données Consolidées
2023/06/05;"Consommation brute";42,595347916667;Données Consolidées
2023/06/06;"Consommation brute";43,414304166667;Données Consolidées
2023/06/07;"Consommation brute";43,812975;Données Consolidées
2023/06/08;"Consommation brute";44,221495833333;Données Consolidées
2023/06/09;"Consommation brute";43,948091666667;Données Consolidées
2023/06/10;"Consommation brute";39,5536125;Données Consolidées
2023/06/11;"Consommation brute";37,697229166667;Données Consolidées
2023/06/12;"Consommation brute";43,3647625;Données Consolidées
2023/06/13;"Consommation brute";44,19008125;Données Consolidées
2023/06/14;"Consommation brute";44,45260625;Données Consolidées
2023/06/15;"Consommation brute";44,63641875;Données Consolidées
2023/06/16;"Consommation brute";44,38739375;Données Consolidées
2023/06/17;"Consommation brute";40,070295833333;Données Consolidées
2023/06/18;"Consommation brute";37,77469375;Données Consolidées
2023/06/19;"Consommation brute";43,446158333333;Données Consolidées
2023/06/20;"Consommation brute";44,597891666667;Données Consolidées
2023/06/21;"Consommation brute";44,893060416667;Données Consolidées
2023/06/22;"Consommation brute";44,762622916667;Données Consolidées
2023/06/23;"Consommation brute";44,14063125;Données Consolidées
2023/06/24;"Consommation brute";39,994889583333;Données Consolidées
2023/06/25;"Consommation brute";38,421245833333;Données Consolidées
2023/06/26;"Consommation brute";44,16725625;Données Consolidées
2023/06/27;"Consommation brute";44,62073125;Données Consolidées
2023/06/28;"Consommation brute";44,938427083333;Données Consolidées
2023/06/29;"Consommation brute";45,365227083333;Données Consolidées
2023/06/30;"Consommation brute";43,75613125;Données Consolidées
2023/07/01;"Consommation brute";39,59435;Données Consolidées
2023/07/02;"Consommation brute";37,632277083333;Données Consolidées
2023/07/03;"Consommation brute";43,6479625;Données Consolidées
2023/07/04;"Consommation brute";45,085579166667;Données Consolidées
2023/07/05;"Consommation brute";45,31938125;Données Consolidées
2023/07/06;"Consommation brute";45,521589583333;Données Consolidées
2023/07/07;"Consommation brute";45,870564583333;Données Consolidées
2023/07/08;"Consommation brute";42,002147916667;Données Consolidées
2023/07/09;"Consommation brute";39,734729166667;Données Consolidées
2023/07/10;"Consommation brute";46,18665;Données Consolidées
2023/07/11;"Consommation brute";47,85905;Données Consolidées
2023/07/12;"Consommation brute";46,68305625;Données Consolidées
2023/07/13;"Consommation brute";45,739129166667;Données Consolidées
2023/07/14;"Consommation brute";40,628425;Données Consolidées
2023/07/15;"Consommation brute";40,299172916667;Données Consolidées
2023/07/16;"Consommation brute";38,5890125;Données Consolidées
2023/07/17;"Consommation brute";44,905866666667;Données Consolidées
2023/07/18;"Consommation brute";46,850910416667;Données Consolidées
2023/07/19;"Consommation brute";46,819327083333;Données Consolidées
2023/07/20;"Consommation brute";46,373470833333;Données Consolidées
2023/07/21;"Consommation brute";45,344777083333;Données Consolidées
2023/07/22;"Consommation brute";40,521075;Données Consolidées
2023/07/23;"Consommation brute";38,872016666667;Données Consolidées
2023/07/24;"Consommation brute";43,955795833333;Données Consolidées
2023/07/25;"Consommation brute";43,9683;Données Consolidées
2023/07/26;"Consommation brute";43,720964583333;Données Consolidées
2023/07/27;"Consommation brute";44,212929166667;Données Consolidées
2023/07/28;"Consommation brute";43,651929166667;Données Consolidées
2023/07/29;"Consommation brute";39,429635416667;Données Consolidées
2023/07/30;"Consommation brute";37,181435416667;Données Consolidées
2023/07/31;"Consommation brute";41,369514583333;Données Consolidées
2023/08/01;"Consommation brute";42,127527083333;Données Consolidées
2023/08/02;"Consommation brute";42,7923;Données Consolidées
2023/08/03;"Consommation brute";41,890935416667;Données Consolidées
2023/08/04;"Consommation brute";40,480652083333;Données Consolidées
2023/08/05;"Consommation brute";37,570683333333;Données Consolidées
2023/08/06;"Consommation brute";36,11314375;Données Consolidées
2023/08/07;"Consommation brute";39,37855;Données Consolidées
2023/08/08;"Consommation brute";40,158777083333;Données Consolidées
2023/08/09;"Consommation brute";40,438120833333;Données Consolidées
2023/08/10;"Consommation brute";41,0056375;Données Consolidées
2023/08/11;"Consommation brute";41,43153125;Données Consolidées
2023/08/12;"Consommation brute";38,514191666667;Données Consolidées
2023/08/13;"Consommation brute";36,527733333333;Données Consolidées
2023/08/14;"Consommation brute";39,184191666667;Données Consolidées
2023/08/15;"Consommation brute";37,75596875;Données Consolidées
2023/08/16;"Consommation brute";40,874575;Données Consolidées
2023/08/17;"Consommation brute";42,087191666667;Données Consolidées
2023/08/18;"Consommation brute";42,757252083333;Données Consolidées
2023/08/19;"Consommation brute";40,322610416667;Données Consolidées
2023/08/20;"Consommation brute";38,7628375;Données Consolidées
2023/08/21;"Consommation brute";44,534935416667;Données Consolidées
2023/08/22;"Consommation brute";46,50458125;Données Consolidées
2023/08/23;"Consommation brute";47,3034625;Données Consolidées
2023/08/24;"Consommation brute";47,35840625;Données Consolidées
2023/08/25;"Consommation brute";45,243314583333;Données Consolidées
2023/08/26;"Consommation brute";39,893666666667;Données Consolidées
2023/08/27;"Consommation brute";37,06313125;Données Consolidées
2023/08/28;"Consommation brute";42,19576875;Données Consolidées
2023/08/29;"Consommation brute";43,369379166667;Données Consolidées
2023/08/30;"Consommation brute";43,66546875;Données Consolidées
2023/08/31;"Consommation brute";44,1518125;Données Consolidées
2023/09/01;"Consommation brute";44,015041666667;Données Consolidées
2023/09/02;"Consommation brute";39,918435416667;Données Consolidées
2023/09/03;"Consommation brute";38,328616666667;Données Consolidées
2023/09/04;"Consommation brute";44,527760416667;Données Consolidées
2023/09/05;"Consommation brute";46,189127083333;Données Consolidées
2023/09/06;"Consommation brute";46,425675;Données Consolidées
2023/09/07;"Consommation brute";46,553402083333;Données Consolidées
2023/09/08;"Consommation brute";46,6648875;Données Consolidées
2023/09/09;"Consommation brute";41,569502083333;Données Consolidées
2023/09/10;"Consommation brute";40,851858333333;Données Consolidées
2023/09/11;"Consommation brute";45,153477083333;Données Consolidées
2023/09/12;"Consommation brute";44,952752083333;Données Consolidées
2023/09/13;"Consommation brute";44,895372916667;Données Consolidées
2023/09/14;"Consommation brute";44,886347916667;Données Consolidées
2023/09/15;"Consommation brute";44,457908333333;Données Consolidées
2023/09/16;"Consommation brute";40,3223875;Données Consolidées
2023/09/17;"Consommation brute";38,735320833333;Données Consolidées
2023/09/18;"Consommation brute";44,0412875;Données Consolidées
2023/09/19;"Consommation brute";44,436489583333;Données Consolidées
2023/09/20;"Consommation brute";44,699652083333;Données Consolidées
2023/09/21;"Consommation brute";44,616897916667;Données Consolidées
2023/09/22;"Consommation brute";43,731791666667;Données Consolidées
2023/09/23;"Consommation brute";39,1659875;Données Consolidées
2023/09/24;"Consommation brute";37,591777083333;Données Consolidées
2023/09/25;"Consommation brute";43,2149125;Données Consolidées
2023/09/26;"Consommation brute";43,965864583333;Données Consolidées
2023/09/27;"Consommation brute";44,337285416667;Données Consolidées
2023/09/28;"Consommation brute";44,461845833333;Données Consolidées
2023/09/29;"Consommation brute";44,09646875;Données Consolidées
2023/09/30;"Consommation brute";39,514052083333;Données Consolidées
2023/10/01;"Consommation brute";37,9295125;Données Consolidées
2023/10/02;"Consommation brute";43,952129166667;Données Consolidées
2023/10/03;"Consommation brute";45,903679166667;Données Consolidées
2023/10/04;"Consommation brute";43,788120833333;Données Consolidées
2023/10/05;"Consommation brute";44,599575;Données Consolidées
2023/10/06;"Consommation brute";44,446916666667;Données Consolidées
2023/10/07;"Consommation brute";39,88193125;Données Consolidées
2023/10/08;"Consommation brute";37,849764583333;Données Consolidées
2023/10/09;"Consommation brute";43,34573125;Données Consolidées
2023/10/10;"Consommation brute";44,43241875;Données Consolidées
2023/10/11;"Consommation brute";44,653154166667;Données Consolidées
2023/10/12;"Consommation brute";44,572570833333;Données Consolidées
2023/10/13;"Consommation brute";44,165183333333;Données Consolidées
2023/10/14;"Consommation brute";39,694989583333;Données Consolidées
2023/10/15;"Consommation brute";38,595027083333;Données Consolidées
2023/10/16;"Consommation brute";45,726;Données Consolidées
2023/10/17;"Consommation brute";47,5582125;Données Consolidées
2023/10/18;"Consommation brute";47,811895833333;Données Consolidées
2023/10/19;"Consommation brute";46,725758333333;Données Consolidées
2023/10/20;"Consommation brute";46,054166666667;Données Consolidées
2023/10/21;"Consommation brute";42,363489583333;Données Consolidées
2023/10/22;"Consommation brute";40,489391666667;Données Consolidées
2023/10/23;"Consommation brute";47,384029166667;Données Consolidées
2023/10/24;"Consommation brute";47,869158333333;Données Consolidées
2023/10/25;"Consommation brute";48,545858333333;Données Consolidées
2023/10/26;"Consommation brute";48,614145833333;Données Consolidées
2023/10/27;"Consommation brute";48,5093125;Données Consolidées
2023/10/28;"Consommation brute";44,6065125;Données Consolidées
2023/10/29;"Consommation brute";42,092294;Données Consolidées
2023/10/30;"Consommation brute";48,199029166667;Données Consolidées
2023/10/31;"Consommation brute";48,857045833333;Données Consolidées
2023/11/01;"Consommation brute";45,349714583333;Données Consolidées
2023/11/02;"Consommation brute";49,8893625;Données Consolidées
2023/11/03;"Consommation brute";52,621860416667;Données Consolidées
2023/11/04;"Consommation brute";49,336897916667;Données Consolidées
2023/11/05;"Consommation brute";46,427579166667;Données Consolidées
2023/11/06;"Consommation brute";53,205870833333;Données Consolidées
2023/11/07;"Consommation brute";55,05814375;Données Consolidées
2023/11/08;"Consommation brute";56,77055;Données Consolidées
2023/11/09;"Consommation brute";56,263760416667;Données Consolidées
2023/11/10;"Consommation brute";57,405147916667;Données Consolidées
2023/11/11;"Consommation brute";51,119416666667;Données Consolidées
2023/11/12;"Consommation brute";49,311272916667;Données Consolidées
2023/11/13;"Consommation brute";52,518510416667;Données Consolidées
2023/11/14;"Consommation brute";52,69835;Données Consolidées
2023/11/15;"Consommation brute";52,894341666667;Données Consolidées
2023/11/16;"Consommation brute";55,367225;Données Consolidées
2023/11/17;"Consommation brute";54,895014583333;Données Consolidées
2023/11/18;"Consommation brute";50,695270833333;Données Consolidées
2023/11/19;"Consommation brute";46,57830625;Données Consolidées
2023/11/20;"Consommation brute";54,0738375;Données Consolidées
2023/11/21;"Consommation brute";55,067391666667;Données Consolidées
2023/11/22;"Consommation brute";57,081133333333;Données Consolidées
2023/11/23;"Consommation brute";59,4040375;Données Consolidées
2023/11/24;"Consommation brute";58,0289875;Données Consolidées
2023/11/25;"Consommation brute";56,961577083333;Données Consolidées
2023/11/26;"Consommation brute";58,246475;Données Consolidées
2023/11/27;"Consommation brute";64,201185416667;Données Consolidées
2023/11/28;"Consommation brute";63,419872916667;Données Consolidées
2023/11/29;"Consommation brute";66,019116666667;Données Consolidées
2023/11/30;"Consommation brute";64,86360625;Données Consolidées
2023/12/01;"Consommation brute";64,856775;Données Consolidées
2023/12/02;"Consommation brute";64,721354166667;Données Consolidées
2023/12/03;"Consommation brute";65,230297916667;Données Consolidées
2023/12/04;"Consommation brute";68,436104166667;Données Consolidées
2023/12/05;"Consommation brute";66,193479166667;Données Consolidées
2023/12/06;"Consommation brute";67,503460416667;Données Consolidées
2023/12/07;"Consommation brute";69,379845833333;Données Consolidées
2023/12/08;"Consommation brute";63,7317;Données Consolidées
2023/12/09;"Consommation brute";58,313675;Données Consolidées
2023/12/10;"Consommation brute";54,31770625;Données Consolidées
2023/12/11;"Consommation brute";57,303104166667;Données Consolidées
2023/12/12;"Consommation brute";57,317979166667;Données Consolidées
2023/12/13;"Consommation brute";59,246139583333;Données Consolidées
2023/12/14;"Consommation brute";61,837295833333;Données Consolidées
2023/12/15;"Consommation brute";60,870727083333;Données Consolidées
2023/12/16;"Consommation brute";58,20504375;Données Consolidées
2023/12/17;"Consommation brute";60,268516666667;Données Consolidées
2023/12/18;"Consommation brute";68,085310416667;Données Consolidées
2023/12/19;"Consommation brute";67,557895833333;Données Consolidées
2023/12/20;"Consommation brute";64,64511875;Données Consolidées
2023/12/21;"Consommation brute";61,907452083333;Données Consolidées
2023/12/22;"Consommation brute";57,87061875;Données Consolidées
2023/12/23;"Consommation brute";52,892808333333;Données Consolidées
2023/12/24;"Consommation brute";50,36820625;Données Consolidées
2023/12/25;"Consommation brute";48,64488125;Données Consolidées
2023/12/26;"Consommation brute";53,429341666667;Données Consolidées
2023/12/27;"Consommation brute";55,688252083333;Données Consolidées
2023/12/28;"Consommation brute";55,240029166667;Données Consolidées
2023/12/29;"Consommation brute";54,23278125;Données Consolidées
2023/12/30;"Consommation brute";51,405775;Données Consolidées
2023/12/31;"Consommation brute";52,0188;Données Consolidées
2019/01/01;"Enveloppe basse 2014 - 2019";53,963311020833;Données Consolidées
2019/01/02;"Enveloppe basse 2014 - 2019";64,602261104167;Données Consolidées
2019/01/03;"Enveloppe basse 2014 - 2019";64,143989291667;Données Consolidées
2019/01/04;"Enveloppe basse 2014 - 2019";63,327064145833;Données Consolidées
2019/01/05;"Enveloppe basse 2014 - 2019";64,430405229167;Données Consolidées
2019/01/06;"Enveloppe basse 2014 - 2019";65,930945583333;Données Consolidées
2019/01/07;"Enveloppe basse 2014 - 2019";57,976019666667;Données Consolidées
2019/01/08;"Enveloppe basse 2014 - 2019";57,753279375;Données Consolidées
2019/01/09;"Enveloppe basse 2014 - 2019";64,602261104167;Données Consolidées
2019/01/10;"Enveloppe basse 2014 - 2019";64,143989291667;Données Consolidées
2019/01/11;"Enveloppe basse 2014 - 2019";63,327064145833;Données Consolidées
2019/01/12;"Enveloppe basse 2014 - 2019";64,430405229167;Données Consolidées
2019/01/13;"Enveloppe basse 2014 - 2019";65,930945583333;Données Consolidées
2019/01/14;"Enveloppe basse 2014 - 2019";57,976019666667;Données Consolidées
2019/01/15;"Enveloppe basse 2014 - 2019";57,753279375;Données Consolidées
2019/01/16;"Enveloppe basse 2014 - 2019";66,626323916667;Données Consolidées
2019/01/17;"Enveloppe basse 2014 - 2019";68,489983020833;Données Consolidées
2019/01/18;"Enveloppe basse 2014 - 2019";68,6734694375;Données Consolidées
2019/01/19;"Enveloppe basse 2014 - 2019";68,799131395833;Données Consolidées
2019/01/20;"Enveloppe basse 2014 - 2019";67,636794458333;Données Consolidées
2019/01/21;"Enveloppe basse 2014 - 2019";62,108290666667;Données Consolidées
2019/01/22;"Enveloppe basse 2014 - 2019";59,203879208333;Données Consolidées
2019/01/23;"Enveloppe basse 2014 - 2019";64,330287291667;Données Consolidées
2019/01/24;"Enveloppe basse 2014 - 2019";65,4683058125;Données Consolidées
2019/01/25;"Enveloppe basse 2014 - 2019";63,975274270833;Données Consolidées
2019/01/26;"Enveloppe basse 2014 - 2019";65,488764958333;Données Consolidées
2019/01/27;"Enveloppe basse 2014 - 2019";66,793247270833;Données Consolidées
2019/01/28;"Enveloppe basse 2014 - 2019";61,414397916667;Données Consolidées
2019/01/29;"Enveloppe basse 2014 - 2019";56,785179875;Données Consolidées
2019/01/30;"Enveloppe basse 2014 - 2019";61,980709791667;Données Consolidées
2019/01/31;"Enveloppe basse 2014 - 2019";63,245277625;Données Consolidées
2019/02/01;"Enveloppe basse 2014 - 2019";66,420566520833;Données Consolidées
2019/02/02;"Enveloppe basse 2014 - 2019";66,170783979167;Données Consolidées
2019/02/03;"Enveloppe basse 2014 - 2019";65,281421166667;Données Consolidées
2019/02/04;"Enveloppe basse 2014 - 2019";58,723482479167;Données Consolidées
2019/02/05;"Enveloppe basse 2014 - 2019";56,754451166667;Données Consolidées
2019/02/06;"Enveloppe basse 2014 - 2019";65,181563270833;Données Consolidées
2019/02/07;"Enveloppe basse 2014 - 2019";67,378790416667;Données Consolidées
2019/02/08;"Enveloppe basse 2014 - 2019";70,411058020833;Données Consolidées
2019/02/09;"Enveloppe basse 2014 - 2019";70,675785979167;Données Consolidées
2019/02/10;"Enveloppe basse 2014 - 2019";67,357553729167;Données Consolidées
2019/02/11;"Enveloppe basse 2014 - 2019";62,889615354167;Données Consolidées
2019/02/12;"Enveloppe basse 2014 - 2019";59,3670035625;Données Consolidées
2019/02/13;"Enveloppe basse 2014 - 2019";68,4182406875;Données Consolidées
2019/02/14;"Enveloppe basse 2014 - 2019";67,136235770833;Données Consolidées
2019/02/15;"Enveloppe basse 2014 - 2019";64,199368854167;Données Consolidées
2019/02/16;"Enveloppe basse 2014 - 2019";63,875287291667;Données Consolidées
2019/02/17;"Enveloppe basse 2014 - 2019";63,890038791667;Données Consolidées
2019/02/18;"Enveloppe basse 2014 - 2019";59,358130479167;Données Consolidées
2019/02/19;"Enveloppe basse 2014 - 2019";56,407805583333;Données Consolidées
2019/02/20;"Enveloppe basse 2014 - 2019";63,330403916667;Données Consolidées
2019/02/21;"Enveloppe basse 2014 - 2019";63,011913395833;Données Consolidées
2019/02/22;"Enveloppe basse 2014 - 2019";62,595614895833;Données Consolidées
2019/02/23;"Enveloppe basse 2014 - 2019";63,324882270833;Données Consolidées
2019/02/24;"Enveloppe basse 2014 - 2019";62,440742833333;Données Consolidées
2019/02/25;"Enveloppe basse 2014 - 2019";55,393874291667;Données Consolidées
2019/02/26;"Enveloppe basse 2014 - 2019";53,957704479167;Données Consolidées
2019/02/27;"Enveloppe basse 2014 - 2019";60,712296458333;Données Consolidées
2019/02/28;"Enveloppe basse 2014 - 2019";60,399896520833;Données Consolidées
2019/03/01;"Enveloppe basse 2014 - 2019";59,056003708333;Données Consolidées
2019/03/02;"Enveloppe basse 2014 - 2019";59,219141270833;Données Consolidées
2019/03/03;"Enveloppe basse 2014 - 2019";59,938005270833;Données Consolidées
2019/03/04;"Enveloppe basse 2014 - 2019";54,98414975;Données Consolidées
2019/03/05;"Enveloppe basse 2014 - 2019";52,353266666667;Données Consolidées
2019/03/06;"Enveloppe basse 2014 - 2019";60,617327270833;Données Consolidées
2019/03/07;"Enveloppe basse 2014 - 2019";62,261009145833;Données Consolidées
2019/03/08;"Enveloppe basse 2014 - 2019";62,017952479167;Données Consolidées
2019/03/09;"Enveloppe basse 2014 - 2019";61,264970354167;Données Consolidées
2019/03/10;"Enveloppe basse 2014 - 2019";58,783294416667;Données Consolidées
2019/03/11;"Enveloppe basse 2014 - 2019";52,355383291667;Données Consolidées
2019/03/12;"Enveloppe basse 2014 - 2019";49,803506416667;Données Consolidées
2019/03/13;"Enveloppe basse 2014 - 2019";57,055131020833;Données Consolidées
2019/03/14;"Enveloppe basse 2014 - 2019";58,6561889375;Données Consolidées
2019/03/15;"Enveloppe basse 2014 - 2019";57,871098083333;Données Consolidées
2019/03/16;"Enveloppe basse 2014 - 2019";56,608466583333;Données Consolidées
2019/03/17;"Enveloppe basse 2014 - 2019";55,831157583333;Données Consolidées
2019/03/18;"Enveloppe basse 2014 - 2019";52,372908895833;Données Consolidées
2019/03/19;"Enveloppe basse 2014 - 2019";48,529332208333;Données Consolidées
2019/03/20;"Enveloppe basse 2014 - 2019";56,188524541667;Données Consolidées
2019/03/21;"Enveloppe basse 2014 - 2019";58,149647479167;Données Consolidées
2019/03/22;"Enveloppe basse 2014 - 2019";57,130382666667;Données Consolidées
2019/03/23;"Enveloppe basse 2014 - 2019";56,189970979167;Données Consolidées
2019/03/24;"Enveloppe basse 2014 - 2019";55,4852339375;Données Consolidées
2019/03/25;"Enveloppe basse 2014 - 2019";51,734602291667;Données Consolidées
2019/03/26;"Enveloppe basse 2014 - 2019";49,069530520833;Données Consolidées
2019/03/27;"Enveloppe basse 2014 - 2019";54,594434375;Données Consolidées
2019/03/28;"Enveloppe basse 2014 - 2019";54,089767479167;Données Consolidées
2019/03/29;"Enveloppe basse 2014 - 2019";53,214090541667;Données Consolidées
2019/03/30;"Enveloppe basse 2014 - 2019";51,809806583333;Données Consolidées
2019/03/31;"Enveloppe basse 2014 - 2019";50,497115479167;Données Consolidées
2019/04/01;"Enveloppe basse 2014 - 2019";47,1997084375;Données Consolidées
2019/04/02;"Enveloppe basse 2014 - 2019";45,953100604167;Données Consolidées
